YEAR,MONTH,DAY_OF_MONTH,DEP_TIME,DEP_DELAY,ARR_DELAY,DISTANCE,ORIGIN,DEST,CANCELLED,CARRIER,UNIQUE_CARRIER,AIRLINE_ID
2016,4,1,0611,-6.0,-9.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,2,0609,-8.0,1.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,4,0612,-5.0,-7.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,5,0611,-6.0,-9.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,6,0610,-7.0,-4.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,7,0612,-5.0,-1.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,8,0611,-6.0,-6.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,9,0614,-3.0,-2.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,11,0609,-8.0,-12.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,12,0608,-9.0,-11.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,13,0612,-5.0,-6.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,14,0610,-7.0,-9.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,15,0609,-8.0,-10.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,16,0607,-10.0,-6.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,18,0610,-7.0,-6.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,19,0615,-2.0,0.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,20,0613,-4.0,-5.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,21,0612,-5.0,-6.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,22,0612,-5.0,-11.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,23,0610,-7.0,-6.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,25,0609,-8.0,-13.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,26,0606,-11.0,11.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,27,0611,-6.0,-8.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,28,0610,-7.0,-8.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,29,0609,-8.0,-11.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,30,0612,-5.0,-2.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,1,0716,-9.0,-1.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,2,0721,-4.0,1.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,4,0720,-5.0,-2.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,5,0720,-5.0,-3.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,6,0716,-9.0,-5.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,7,0725,0.0,7.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,8,0722,-3.0,0.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,9,0720,-5.0,-1.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,11,0719,-6.0,-5.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,12,0718,-7.0,-1.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,13,0718,-7.0,-5.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,14,0720,-5.0,3.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,15,0719,-6.0,-4.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,16,0718,-7.0,-2.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,18,0719,-6.0,-7.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,20,0718,-7.0,-6.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,21,0722,-3.0,0.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,22,0720,-5.0,-3.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,23,0716,-9.0,-5.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,25,0712,-13.0,-17.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,26,0733,8.0,5.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,27,0718,-7.0,2.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,28,0722,-3.0,-1.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,29,0720,-5.0,-6.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,30,0721,-4.0,3.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,1,0808,-9.0,-3.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,2,0807,-10.0,-9.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,3,0808,-9.0,2.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,4,1055,158.0,164.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,5,0814,-3.0,2.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,6,0811,-6.0,-1.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,7,0811,-6.0,-5.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,8,0805,-12.0,-9.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,9,0816,-1.0,-2.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,10,0811,-6.0,-4.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,11,0806,-11.0,-11.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,12,0811,-6.0,-6.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,13,0814,-3.0,-3.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,14,0810,-7.0,-8.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,15,0810,-7.0,-4.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,16,0809,-8.0,-7.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,17,0814,-3.0,-1.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,18,0810,-7.0,-7.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,19,0807,-10.0,-2.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,20,0814,-3.0,-3.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,21,0814,-3.0,-4.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,22,0811,-6.0,-7.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,23,0813,-4.0,-6.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,24,0804,-13.0,-13.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,25,0810,-7.0,-7.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,26,0809,-8.0,-7.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,27,0809,-8.0,-8.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,28,0815,-2.0,-2.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,29,0812,-5.0,-4.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,30,0813,-4.0,-4.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,1,0654,-7.0,-4.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,2,0652,-9.0,-13.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,3,0652,-9.0,-13.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,4,0731,30.0,27.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,5,0659,-2.0,1.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,6,0656,-5.0,0.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,7,0654,-7.0,-8.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,8,0656,-5.0,-6.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,9,0653,-8.0,-14.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,10,0654,-7.0,-7.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,11,0654,-7.0,-10.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,12,0655,-6.0,-7.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,13,0654,-7.0,-6.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,14,0654,-7.0,-7.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,15,0657,-4.0,-3.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,16,0655,-6.0,-10.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,17,0700,-1.0,-2.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,18,0653,-8.0,-6.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,19,0658,-3.0,-6.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,20,0653,-8.0,-3.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,21,0654,-7.0,-3.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,22,0659,-2.0,-3.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,23,0701,0.0,-2.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,24,0653,-8.0,-7.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,25,0652,-9.0,-9.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,26,0655,-6.0,-8.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,27,0655,-6.0,-7.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,28,0700,-1.0,1.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,29,0703,2.0,6.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,30,0656,-5.0,-5.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,1,1025,-2.0,-4.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,2,1023,-4.0,-4.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,3,1022,-5.0,-8.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,4,1022,-5.0,-6.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,5,1022,-5.0,5.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,6,1016,-11.0,-12.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,7,1020,-7.0,-8.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,8,1018,-9.0,-9.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,9,1017,-10.0,-8.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,10,1019,-8.0,-10.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,11,1025,-2.0,-5.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,12,1020,-7.0,-8.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,13,1025,-2.0,-4.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,14,1121,54.0,53.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,15,1023,-4.0,-7.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,16,1021,-6.0,-7.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,17,1016,-11.0,-8.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,18,1020,-7.0,-5.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,19,1016,-11.0,-10.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,20,1016,-11.0,-9.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,21,1038,11.0,9.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,22,1020,-7.0,-8.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,23,1024,-3.0,1.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,24,1020,-7.0,-6.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,25,1025,-2.0,-1.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,26,1020,-7.0,-1.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,27,1020,-7.0,-7.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,28,1024,-3.0,0.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,29,1023,-4.0,-5.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,30,1016,-11.0,-13.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,1,0757,-7.0,-8.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,2,0756,-8.0,-6.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,3,0758,-6.0,-8.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,4,0757,-7.0,-5.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,5,0758,-6.0,-12.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,6,0758,-6.0,-3.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,7,0841,37.0,33.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,8,0754,-10.0,-9.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,9,0807,3.0,10.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,10,0758,-6.0,0.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,11,0757,-7.0,-10.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,12,0756,-8.0,-10.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,13,0758,-6.0,-3.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,14,0801,-3.0,-2.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,15,0753,-11.0,-12.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,16,0758,-6.0,3.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,17,0757,-7.0,-1.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,18,0757,-7.0,-11.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,19,0756,-8.0,-6.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,20,0757,-7.0,-6.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,21,0755,-9.0,-11.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,22,0753,-11.0,-14.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,23,0753,-11.0,-9.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,24,0755,-9.0,-7.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,25,0756,-8.0,-11.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,26,0758,-6.0,-8.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,27,0759,-5.0,-5.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,28,0759,-5.0,-8.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,29,0755,-9.0,-11.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,30,0813,9.0,7.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,1,0843,-7.0,-7.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,2,0842,-8.0,-7.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,3,0902,12.0,18.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,4,0843,-7.0,-11.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,5,0844,-6.0,-6.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,6,0841,-9.0,-8.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,7,0845,-5.0,-8.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,8,0843,-7.0,-2.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,9,0847,-3.0,-2.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,10,0848,-2.0,1.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,11,0846,-4.0,-3.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,12,0842,-8.0,-8.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,13,0844,-6.0,-10.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,14,0845,-5.0,-9.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,15,0848,-2.0,-2.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,16,0844,-6.0,-1.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,17,0846,-4.0,-5.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,18,0846,-4.0,-8.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,19,0844,-6.0,-6.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,20,0845,-5.0,-4.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,21,0842,-8.0,-14.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,22,0843,-7.0,-11.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,23,0845,-5.0,-4.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,24,0847,-3.0,-4.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,25,0844,-6.0,-6.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,26,0843,-7.0,-4.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,27,0844,-6.0,-7.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,28,0843,-7.0,-10.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,29,0842,-8.0,-11.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,30,0844,-6.0,-2.0,216.0,ITO,HNL,0.0,HA,HA,19690
2016,4,1,0727,-1.0,-1.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,2,0720,-8.0,-8.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,3,0719,-9.0,-9.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,4,0719,-9.0,-12.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,5,0721,-7.0,-8.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,6,0722,-6.0,-6.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,7,0725,-3.0,-5.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,8,0723,-5.0,-9.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,9,0723,-5.0,0.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,10,0721,-7.0,-1.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,11,0719,-9.0,-11.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,12,0719,-9.0,-9.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,13,0723,-5.0,-5.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,14,0720,-8.0,-6.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,15,0728,0.0,-2.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,16,0726,-2.0,-2.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,17,0719,-9.0,0.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,18,0721,-7.0,-5.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,19,0721,-7.0,0.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,20,0721,-7.0,-6.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,21,0722,-6.0,-13.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,22,0722,-6.0,-9.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,23,0724,-4.0,-6.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,24,0725,-3.0,5.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,25,0719,-9.0,-13.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,26,0723,-5.0,-3.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,27,0724,-4.0,-7.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,28,0722,-6.0,-11.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,29,0727,-1.0,-7.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,30,0723,-5.0,-7.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,1,0720,-6.0,-9.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,2,0723,-3.0,-2.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,3,0722,-4.0,-8.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,4,0717,-9.0,-11.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,5,0717,-9.0,-10.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,6,0718,-8.0,-7.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,7,0720,-6.0,-5.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,8,0719,-7.0,-8.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,9,0722,-4.0,5.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,10,0716,-10.0,-7.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,11,0721,-5.0,-9.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,12,0720,-6.0,-9.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,13,0719,-7.0,-10.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,14,0719,-7.0,-2.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,15,0737,11.0,2.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,16,0724,-2.0,-1.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,17,0720,-6.0,-7.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,18,0745,19.0,14.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,19,0719,-7.0,0.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,20,0718,-8.0,-1.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,21,0718,-8.0,-12.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,22,0718,-8.0,-10.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,23,0715,-11.0,-14.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,24,0720,-6.0,-13.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,25,0717,-9.0,-5.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,26,0718,-8.0,-9.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,27,0718,-8.0,-12.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,28,0723,-3.0,1.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,29,0719,-7.0,-6.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,30,0720,-6.0,-8.0,102.0,HNL,LIH,0.0,HA,HA,19690
2016,4,1,0825,-9.0,-7.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,2,0828,-6.0,-3.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,3,0830,-4.0,0.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,4,0827,-7.0,-7.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,5,0833,-1.0,0.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,6,0829,-5.0,5.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,7,0824,-10.0,-13.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,8,0828,-6.0,-4.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,9,0834,0.0,3.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,10,0826,-8.0,-8.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,11,0825,-9.0,-9.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,12,0828,-6.0,-6.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,13,0837,3.0,4.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,14,0832,-2.0,-2.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,15,0834,0.0,1.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,16,0830,-4.0,-3.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,17,0826,-8.0,-5.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,18,0848,14.0,18.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,19,0831,-3.0,-2.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,20,0835,1.0,-1.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,21,0823,-11.0,-14.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,22,0823,-11.0,-10.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,23,0826,-8.0,-6.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,24,0825,-9.0,-6.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,25,0827,-7.0,-6.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,26,0827,-7.0,0.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,27,0827,-7.0,-6.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,28,0831,-3.0,-3.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,29,0827,-7.0,-6.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,30,0828,-6.0,-7.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,1,2013,-2.0,-4.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,3,2013,-2.0,-2.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,4,2016,1.0,6.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,5,2010,-5.0,-5.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,6,2009,-6.0,-12.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,7,2019,4.0,6.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,8,2015,0.0,7.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,10,2023,8.0,10.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,11,2014,-1.0,5.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,12,2020,5.0,18.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,13,2010,-5.0,1.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,14,2007,-8.0,-7.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,15,2012,-3.0,-4.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,17,2010,-5.0,-6.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,18,2014,-1.0,0.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,19,2007,-8.0,-8.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,20,2009,-6.0,-9.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,21,2008,-7.0,-4.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,22,2008,-7.0,-2.0,100.0,OGG,HNL,0.0,HA,HA,19690
