time1,cm,cd,cl
5337.0,-0.001984777,1.077575,0.02096349
5338.0,-0.001474341,1.075646,0.05511687
5339.0,-0.0008524495,1.071444,0.08476293
5340.0,-0.0001682378,1.066517,0.1081713
5341.0,0.0005240587,1.063273,0.1241426
5342.0,0.001170673,1.062087,0.1313297
5343.0,0.001726946,1.063587,0.1294782
5344.0,0.002158629,1.067015,0.1190197
5345.0,0.002442404,1.070499,0.1002814
5346.0,0.002562867,1.074114,0.07437402
5347.0,0.002508656,1.076084,0.0422163
5348.0,0.00227765,1.077545,0.006712691
5349.0,0.001879868,1.077126,-0.02904024
5350.0,0.001340055,1.074763,-0.06238293
5351.0,0.000698879,1.07031,-0.09072852
5352.0,7.616119e-06,1.065736,-0.1125847
5353.0,-0.0006782443,1.062858,-0.1265796
5354.0,-0.001307434,1.062174,-0.1316234
5355.0,-0.001837658,1.064317,-0.1278204
5356.0,-0.002236885,1.067826,-0.1153842
5357.0,-0.002484348,1.071392,-0.09486942
5358.0,-0.002565149,1.074631,-0.06741311
5359.0,-0.002469874,1.076494,-0.03417234
5360.0,-0.002198952,1.077833,0.001640728
5361.0,-0.001765489,1.076888,0.03708074
5362.0,-0.001198412,1.073826,0.06940483
5363.0,-0.000541006,1.069076,0.09638689
5364.0,0.0001535671,1.064892,0.1165846
5365.0,0.0008309385,1.062625,0.1285827
5366.0,0.001440944,1.062496,0.1315352
5367.0,0.001943676,1.065174,0.1257548
5368.0,0.002309384,1.068509,0.11141
5369.0,0.002519871,1.072105,0.08919646
5370.0,0.002560399,1.075099,0.0601495
5371.0,0.002423861,1.076918,0.02603729
5372.0,0.002113732,1.077992,-0.009915361
5373.0,0.001646262,1.076478,-0.04490173
5374.0,0.001054189,1.072754,-0.07616889
5375.0,0.0003834782,1.067844,-0.1016856
5376.0,-0.0003123075,1.06419,-0.1201555
5377.0,-0.0009789155,1.062434,-0.1301417
5378.0,-0.001567491,1.062958,-0.1309909
5379.0,-0.002040906,1.066023,-0.1232097
5380.0,-0.00237224,1.069384,-0.1069448
5381.0,-0.002544917,1.07294,-0.08316803
5382.0,-0.002545472,1.075423,-0.05270341
5383.0,-0.002368524,1.077226,-0.01785538
5384.0,-0.002020168,1.077781,0.01813368
5385.0,-0.001520303,1.075925,0.05255397
5386.0,-0.0009054568,1.071761,0.08262848
5387.0,-0.0002240925,1.066799,0.1065929
5388.0,0.0004698226,1.063506,0.1232214
5389.0,0.001121999,1.06219,0.1311063
5390.0,0.001686838,1.063417,0.1299532
5391.0,0.002129462,1.066781,0.1201798
5392.0,0.002425746,1.070166,0.1021084
5393.0,0.002560071,1.073795,0.07675347
5394.0,0.00252007,1.075935,0.04494824
5395.0,0.002302741,1.077502,0.009576406
5396.0,0.001917413,1.077281,-0.02624221
5397.0,0.00138752,1.075071,-0.05987919
5398.0,0.0007527771,1.070706,-0.08869775
5399.0,6.346814e-05,1.066016,-0.1111156
5400.0,-0.0006249555,1.062997,-0.1257907
5401.0,-0.001260433,1.062136,-0.1315873
5402.0,-0.001800046,1.06404,-0.1284766
5403.0,-0.002210941,1.067525,-0.1167387
5404.0,-0.00247128,1.071101,-0.09682713
5405.0,-0.002566044,1.074528,-0.06990849
5406.0,-0.002485224,1.076411,-0.03703444
5407.0,-0.002228293,1.077752,-0.001306872
5408.0,-0.001807223,1.076948,0.03426184
5409.0,-0.001249478,1.074158,0.06696163
5410.0,-0.0005974133,1.069524,0.09442411
5411.0,9.61646e-05,1.065194,0.1151967
5412.0,0.0007767373,1.062697,0.1279235
5413.0,0.001393935,1.062343,0.1316424
5414.0,0.001906768,1.064865,0.1265527
5415.0,0.002284409,1.068303,0.112839
5416.0,0.002507953,1.071865,0.09121822
5417.0,0.002562722,1.074896,0.06274479
5418.0,0.002440875,1.076706,0.02895276
5419.0,0.002144718,1.077982,-0.006971153
5420.0,0.001689112,1.076678,-0.04215768
5421.0,0.001105527,1.073151,-0.07381698
5422.0,0.0004392157,1.068244,-0.09985586
5423.0,-0.000256654,1.064388,-0.1189835
5424.0,-0.0009276334,1.062498,-0.1296922
5425.0,-0.001524088,1.062793,-0.1312456
5426.0,-0.002007923,1.065733,-0.1241598
5427.0,-0.002351439,1.068998,-0.1085835
5428.0,-0.0025376,1.072549,-0.08536461
5429.0,-0.00255247,1.075254,-0.05541099
5430.0,-0.002389964,1.077184,-0.02078653
5431.0,-0.002055087,1.077929,0.0152147
5432.0,-0.001566417,1.076108,0.04987976
5433.0,-0.000959176,1.072015,0.0803917
5434.0,-0.0002810636,1.06707,0.1049265
5435.0,0.0004139006,1.063714,0.1221746
5436.0,0.001071357,1.062285,0.1307794
5437.0,0.00164469,1.063234,0.1303681
5438.0,0.002098409,1.06651,0.1213104
5439.0,0.002407326,1.069863,0.1038886
5440.0,0.002555449,1.073484,0.07907744
5441.0,0.002529843,1.075741,0.04770428
5442.0,0.002326785,1.077347,0.01252696
5443.0,0.001954501,1.077403,-0.02336868
5444.0,0.001435097,1.075354,-0.05729294
5445.0,0.0008072369,1.071109,-0.08656824
5446.0,0.0001205627,1.066302,-0.1095284
5447.0,-0.0005701155,1.063143,-0.1249163
5448.0,-0.001211821,1.062066,-0.1314799
5449.0,-0.001760611,1.063755,-0.1290446
5450.0,-0.002182861,1.067233,-0.1180002
5451.0,-0.002456017,1.070779,-0.09873073
5452.0,-0.002564859,1.074324,-0.07236562
5453.0,-0.002498616,1.07624,-0.03987486
5454.0,-0.002255847,1.077633,-0.004259559
5455.0,-0.00184747,1.077022,0.03141114
5456.0,-0.001299484,1.074487,0.0644644
5457.0,-0.0006532437,1.069956,0.09240814
5458.0,3.911944e-05,1.065497,0.1137773
5459.0,0.0007227004,1.062773,0.1272126
5460.0,0.001346658,1.062235,0.131657
5461.0,0.001869066,1.064545,0.127252
5462.0,0.002258428,1.068016,0.1142207
5463.0,0.002494996,1.07156,0.0932196
5464.0,0.002564066,1.074725,0.06531383
5465.0,0.00245678,1.076596,0.03180587
5466.0,0.002174349,1.077922,-0.004071682
5467.0,0.00173067,1.076814,-0.0394085
5468.0,0.001155976,1.073518,-0.07142049
5469.0,0.0004945061,1.068683,-0.09797387
5470.0,-0.0002007137,1.064633,-0.1176949
5471.0,-0.0008752103,1.062562,-0.1290992
5472.0,-0.001479076,1.062638,-0.1314107
5473.0,-0.001973235,1.065439,-0.1250433
5474.0,-0.002328901,1.068697,-0.1101484
5475.0,-0.002528378,1.07225,-0.08746743
5476.0,-0.002557194,1.075143,-0.05799842
5477.0,-0.002408754,1.077053,-0.02363985
5478.0,-0.002087233,1.078014,0.01234417
5479.0,-0.001609973,1.076307,0.04718584
5480.0,-0.001010886,1.072379,0.07810985
5481.0,-0.0003367441,1.06747,0.103173
5482.0,0.0003586303,1.063974,0.1210667
5483.0,0.001021099,1.062374,0.130427
5484.0,0.001602784,1.063096,0.1307212
5485.0,0.00206734,1.066268,0.1223634
5486.0,0.002388515,1.069637,0.1055585
5487.0,0.002549988,1.073191,0.08130885
5488.0,0.002538522,1.075535,0.0504049
5489.0,0.002349488,1.077252,0.01540055
5490.0,0.00199006,1.077611,-0.02054196
5491.0,0.001481182,1.075695,-0.05473242
5492.0,0.0008603427,1.071495,-0.08444205
5493.0,0.0001765541,1.066559,-0.107936
5494.0,-0.0005160236,1.063306,-0.1240109
5495.0,-0.001163487,1.0621,-0.1313033
5496.0,-0.001721048,1.063559,-0.1295525
5497.0,-0.002154353,1.066983,-0.1191933
5498.0,-0.002439982,1.070451,-0.1005545
5499.0,-0.002562529,1.07407,-0.07473281
5500.0,-0.002510483,1.076057,-0.04263239
5501.0,-0.002281566,1.077535,-0.007146366
5502.0,-0.001885658,1.077148,0.02862122
5503.0,-0.0013473,1.074809,0.06201372
5504.0,-0.0007070591,1.070366,0.09042819
5505.0,-1.604165e-05,1.065771,0.1123661
5506.0,0.0006701962,1.062876,0.1264619
5507.0,0.001300334,1.062169,0.1316206
5508.0,0.001832009,1.064273,0.1279294
5509.0,0.002233043,1.067786,0.1155966
5510.0,0.002482453,1.071364,0.09516572
5511.0,0.002565328,1.074618,0.06778889
5512.0,0.002472195,1.076473,0.03460196
5513.0,0.002203351,1.077808,-0.001197389
5514.0,0.001771742,1.076888,-0.03665461
5515.0,0.001206057,1.073875,-0.06903664
5516.0,0.000549395,1.069151,-0.0960955
5517.0,-0.0001450573,1.064944,-0.1163813
5518.0,-0.0008229294,1.062637,-0.1284876
5519.0,-0.001434029,1.062466,-0.1315551
5520.0,-0.001938279,1.06512,-0.1258757
5521.0,-0.002305762,1.068475,-0.1116261
5522.0,-0.002518208,1.072078,-0.08950088
5523.0,-0.002560881,1.075074,-0.06053904
5524.0,-0.002426555,1.076886,-0.02647327
5525.0,-0.002118527,1.077986,0.009475062
5526.0,-0.00165285,1.07651,0.04449024
5527.0,-0.001062069,1.072819,0.07581582
5528.0,-0.0003920196,1.067907,0.1014116
5529.0,0.0003038078,1.064224,0.1199853
5530.0,0.0009711539,1.06244,0.1300862
5531.0,0.001560986,1.062928,0.1310392
5532.0,0.002036012,1.065977,0.1233616
5533.0,0.002369186,1.069331,0.1071943
5534.0,0.002543871,1.072894,0.08349961
5535.0,0.002546564,1.075407,0.05311472
5536.0,0.002371791,1.077221,0.01830075
5537.0,0.002025464,1.077798,-0.01769297
5538.0,0.001527265,1.07595,-0.05215214
5539.0,0.0009135219,1.071805,-0.08229596
5540.0,0.0002325801,1.06685,-0.1063505
5541.0,-0.000461565,1.063546,-0.1230745
5542.0,-0.001114565,1.062205,-0.1310627
5543.0,-0.001680664,1.063386,-0.1300171
5544.0,-0.002124923,1.066742,-0.1203491
5545.0,-0.002423093,1.070119,-0.1023793
5546.0,-0.00255952,1.073746,-0.07710876
5547.0,-0.002521693,1.075907,-0.04536007
5548.0,-0.002306471,1.077489,-0.01001205
5549.0,-0.001923071,1.077304,0.02581495
5550.0,-0.001394738,1.075115,0.05949518
5551.0,-0.0007610217,1.070764,0.08838119
5552.0,-7.211066e-05,1.066055,0.1108783
5553.0,0.0006166533,1.063018,0.1256604
5554.0,0.001253092,1.062128,0.1315753
5555.0,0.001794127,1.063999,0.1285686
5556.0,0.002206774,1.067479,0.1169354
5557.0,0.002469063,1.071051,0.09711881
5558.0,0.002565959,1.07449,0.07028533
5559.0,0.002487339,1.076391,0.03746543
5560.0,0.00223252,1.077741,0.001751938
5561.0,0.001813334,1.076959,-0.03383318
5562.0,0.001257041,1.074201,-0.06658516
5563.0,0.0006058324,1.069587,-0.09412286
5564.0,-8.758952e-05,1.065242,-0.1149876
5565.0,-0.0007686354,1.062708,-0.1278222
5566.0,-0.001386857,1.062323,-0.1316472
5567.0,-0.001901118,1.064811,-0.1266582
5568.0,-0.00228051,1.068262,-0.1130469
5569.0,-0.002506013,1.071824,-0.09151942
5570.0,-0.002562962,1.074867,-0.06313619
5571.0,-0.002443361,1.07668,-0.02938935
5572.0,-0.002149315,1.077976,0.00653002
5573.0,-0.001695504,1.076707,0.04174615
5574.0,-0.001113224,1.073209,0.07345912
5575.0,-0.000447653,1.068303,0.09957084
5576.0,0.0002481204,1.064413,0.1187896
5577.0,0.0009196555,1.062509,0.129606
5578.0,0.001517264,1.062772,0.1312755
5579.0,0.002002707,1.065694,0.1243025
5580.0,0.002348115,1.068943,0.1088307
5581.0,0.002536326,1.072483,0.08569169
5582.0,0.002553298,1.075226,0.05580592
5583.0,0.002392882,1.077171,0.02121747
5584.0,0.002059993,1.077949,-0.01477853
5585.0,0.001573042,1.076138,-0.0494684
5586.0,0.0009670328,1.072057,-0.08004413
5587.0,0.0002894985,1.067118,-0.104665
5588.0,-0.0004055609,1.063747,-0.1220115
5589.0,-0.001063794,1.062299,-0.1307281
5590.0,-0.001638382,1.063213,-0.1304196
5591.0,-0.002093719,1.066472,-0.1214675
5592.0,-0.002404477,1.069827,-0.1041419
5593.0,-0.002554625,1.07344,-0.0794157
5594.0,-0.002531172,1.075709,-0.04811278
5595.0,-0.002330266,1.077321,-0.01296495
5596.0,-0.00195996,1.077426,0.02293884
5597.0,-0.00144216,1.075407,0.05690632
5598.0,-0.0008153618,1.071175,0.08624745
5599.0,-0.000129136,1.06634,0.109283
5600.0,0.00056182,1.06316,0.1247758
5601.0,0.00120441,1.062062,0.1314531
5602.0,0.001754552,1.063723,0.1291231
5603.0,0.002178508,1.067194,0.118186
5604.0,0.002453578,1.070732,0.09900895
5605.0,0.002564489,1.074289,0.07272475
5606.0,0.002500385,1.076208,0.0402938
5607.0,0.002259704,1.077612,0.004696787
5608.0,0.001853205,1.077037,-0.03098803
5609.0,0.001306669,1.074539,-0.06409216
5610.0,0.0006613026,1.070024,-0.09210826
5611.0,-3.08827e-05,1.065543,-0.1135672
5612.0,-0.0007148856,1.062785,-0.1271034
5613.0,-0.001339775,1.062223,-0.1316527
5614.0,-0.00186355,1.064509,-0.1273493
5615.0,-0.002254632,1.067982,-0.1144229
5616.0,-0.002493127,1.071521,-0.09351213
5617.0,-0.002564308,1.074698,-0.06568929
5618.0,-0.002459172,1.076577,-0.03222403
5619.0,-0.002178777,1.07791,0.003644092
5620.0,-0.001736892,1.076833,0.03900121
5621.0,-0.001163532,1.073572,0.0710666
5622.0,-0.0005027793,1.068745,0.09769533
5623.0,0.0001923256,1.064674,0.1174987
5624.0,0.0008673231,1.062573,0.1290074
5625.0,0.001472283,1.062615,0.1314348
5626.0,0.001967993,1.065398,0.1251758
5627.0,0.002325476,1.068665,0.1103795
5628.0,0.002526931,1.072218,0.08777859
5629.0,0.002557812,1.075141,0.05838001
5630.0,0.002411461,1.077036,0.02406622
5631.0,0.002091958,1.078014,-0.01191047
5632.0,0.001616435,1.076329,-0.04677816
5633.0,0.001018574,1.072438,-0.07776883
5634.0,0.0003449867,1.067538,-0.1029169
5635.0,-0.0003505066,1.06402,-0.120911
5636.0,-0.001013719,1.062393,-0.1303797
5637.0,-0.001596627,1.063081,-0.1307731
5638.0,-0.002062763,1.066226,-0.1225189
5639.0,-0.00238576,1.069597,-0.1058105
5640.0,-0.002549247,1.073143,-0.08164502
5641.0,-0.002539932,1.075508,-0.05081497
5642.0,-0.00235303,1.077249,-0.01583458
5643.0,-0.001995544,1.077651,0.02011569
5644.0,-0.001488249,1.075745,0.0543484
5645.0,-0.0008684649,1.071542,0.08412239
5646.0,-0.0001851132,1.066593,0.1076973
5647.0,0.0005077134,1.063336,0.1238728
5648.0,0.001156041,1.062119,0.1312745
5649.0,0.001714937,1.06354,0.1296304
5650.0,0.002149929,1.066947,0.1193745
5651.0,0.00243747,1.070398,0.1008361
5652.0,0.002562132,1.074021,0.07510049
5653.0,0.002512254,1.076036,0.04305302
5654.0,0.002285413,1.077529,0.007584639
5655.0,0.00189138,1.07717,-0.02819555
5656.0,0.001354498,1.074854,-0.06163357
5657.0,0.0007152111,1.070426,-0.09012082
5658.0,2.444122e-05,1.065812,-0.1121498
5659.0,-0.0006622326,1.062897,-0.1263506
5660.0,-0.001293344,1.062164,-0.1316214
5661.0,-0.001826458,1.064223,-0.1280361
5662.0,-0.002229272,1.067739,-0.1158066
5663.0,-0.002480616,1.071325,-0.09546235
5664.0,-0.002565586,1.074603,-0.06816687
5665.0,-0.002474644,1.076454,-0.0350379
5666.0,-0.002207944,1.07779,0.0007466326
5667.0,-0.001778247,1.076892,0.03622251
5668.0,-0.001213987,1.073926,0.06866634
5669.0,-0.0005581103,1.069221,0.09580011
5670.0,0.0001362107,1.064989,0.1161703
5671.0,0.000814587,1.062647,0.1283867
5672.0,0.001426818,1.062437,0.1315764
5673.0,0.001932664,1.06507,0.1260044
5674.0,0.002302,1.068443,0.1118499
5675.0,0.00251645,1.072043,0.08981274
5676.0,0.002561283,1.075044,0.06093519
5677.0,0.00242917,1.076855,0.02691683
5678.0,0.00212326,1.077981,-0.009024159
5679.0,0.001659402,1.076536,-0.04406755
5680.0,0.001069921,1.072878,-0.07545531
5681.0,0.0004005077,1.067973,-0.1011373
5682.0,-0.000295393,1.064262,-0.1198163
5683.0,-0.0009634717,1.062448,-0.1300284
5684.0,-0.001554525,1.062895,-0.1310827
5685.0,-0.002031118,1.065925,-0.1235056
5686.0,-0.002366111,1.069272,-0.1074416
5687.0,-0.002542827,1.072842,-0.08383259
5688.0,-0.002547708,1.075384,-0.05352897
5689.0,-0.002375169,1.077215,-0.01875031
5690.0,-0.002030914,1.077823,0.01724983
5691.0,-0.001534405,1.07598,0.05175022
5692.0,-0.0009217889,1.071847,0.0819616
5693.0,-0.0002413179,1.066891,0.1060996
5694.0,0.0004530049,1.063575,0.1229162
5695.0,0.001106821,1.06222,0.1310136
5696.0,0.001674223,1.06336,0.1300834
5697.0,0.002120184,1.066706,0.1205241
5698.0,0.002420294,1.070072,0.1026552
5699.0,0.002558846,1.073695,0.07746874
5700.0,0.002523197,1.075875,0.04577779
5701.0,0.002310094,1.077472,0.01045403
5702.0,0.001928617,1.077328,-0.02538303
5703.0,0.00140185,1.075161,-0.0591023
5704.0,0.0007691755,1.070826,-0.08805736
5705.0,8.065237e-05,1.066099,-0.1106405
5706.0,-0.0006084679,1.063038,-0.1255322
5707.0,-0.001245856,1.062115,-0.1315618
5708.0,-0.001788275,1.063954,-0.1286548
5709.0,-0.002202632,1.067432,-0.1171268
5710.0,-0.002466857,1.070999,-0.09740722
5711.0,-0.002565884,1.074456,-0.07065627
5712.0,-0.002489469,1.076367,-0.03789306
5713.0,-0.002236795,1.077728,-0.00219761
5714.0,-0.001819541,1.076973,0.03340263
5715.0,-0.001264732,1.074251,0.06620938
5716.0,-0.0006144061,1.069647,0.09381942
5717.0,7.882493e-05,1.065283,0.1147717
5718.0,0.0007603246,1.062719,0.1277143
5719.0,0.001379585,1.062307,0.1316498
5720.0,0.001895309,1.064761,0.1267648
5721.0,0.002276476,1.068217,0.1132548
5722.0,0.002503941,1.071778,0.09182072
5723.0,0.002563043,1.074845,0.06352425
5724.0,0.002445642,1.076664,0.02982177
5725.0,0.002153678,1.077968,-0.006089669
5726.0,0.001701665,1.076726,-0.0413302
5727.0,0.001120704,1.073261,-0.07309689
5728.0,0.0004558561,1.068371,-0.09928949
5729.0,-0.000239838,1.064453,-0.1186003
5730.0,-0.0009119055,1.06252,-0.129519
5731.0,-0.001510608,1.062744,-0.1312977
5732.0,-0.001997579,1.065642,-0.1244355
5733.0,-0.002344819,1.068887,-0.1090699
5734.0,-0.00253505,1.072429,-0.08601105
5735.0,-0.002554129,1.075203,-0.05619572
5736.0,-0.002395825,1.07715,-0.02164468
5737.0,-0.002064928,1.07797,0.01435013
5738.0,-0.001579677,1.076172,0.04906663
5739.0,-0.0009748928,1.072104,0.07970161
5740.0,-0.0002979862,1.067166,0.1043966
5741.0,0.0003970983,1.06378,0.1218384
5742.0,0.00105608,1.062314,0.1306706
5743.0,0.001631937,1.063195,0.1304713
5744.0,0.002088925,1.066436,0.1216253
5745.0,0.002401532,1.069794,0.1043909
5746.0,0.002553669,1.0734,0.07974709
5747.0,0.002532308,1.075681,0.04851274
5748.0,0.002333487,1.077301,0.01339427
5749.0,0.001965113,1.077444,-0.02251491
5750.0,0.001448895,1.075453,-0.05652158
5751.0,0.0008231458,1.071242,-0.08593011
5752.0,0.0001373362,1.066386,-0.109046
5753.0,-0.000553915,1.063184,-0.1246423
5754.0,-0.001197353,1.062059,-0.1314258
5755.0,-0.001748766,1.063686,-0.1291933
5756.0,-0.00217433,1.067152,-0.1183597
5757.0,-0.002451237,1.070683,-0.09927664
5758.0,-0.002564182,1.074252,-0.07307391
5759.0,-0.002502198,1.076174,-0.0407025
5760.0,-0.002263593,1.077593,-0.005124539
5761.0,-0.001858943,1.07706,0.03057818
5762.0,-0.001313821,1.074593,0.06373322
5763.0,-0.0006693212,1.070082,0.09181476
5764.0,2.264657e-05,1.065575,0.1133547
5765.0,0.0007070298,1.062794,0.1269907
5766.0,0.001332849,1.062217,0.131648
5767.0,0.001858009,1.064481,0.1274495
5768.0,0.002250823,1.067955,0.1146252
5769.0,0.002491211,1.071486,0.09379714
5770.0,0.002564408,1.074676,0.06605068
5771.0,0.002461318,1.076558,0.03262948
5772.0,0.002182897,1.077895,-0.003224435
5773.0,0.001742778,1.076846,-0.03859762
5774.0,0.001170735,1.073622,-0.07071714
5775.0,0.0005106639,1.068812,-0.0974256
5776.0,-0.0001843648,1.064723,-0.1173131
5777.0,-0.0008598612,1.062584,-0.1289201
5778.0,-0.001465844,1.062589,-0.1314528
5779.0,-0.001962987,1.065351,-0.1252944
5780.0,-0.002322177,1.06863,-0.1105963
5781.0,-0.002525532,1.072196,-0.08807676
5782.0,-0.002558447,1.07514,-0.05875085
5783.0,-0.002414168,1.077013,-0.02448061
5784.0,-0.002096646,1.07801,0.01149221
5785.0,-0.001622802,1.076359,0.04638955
5786.0,-0.001026126,1.072501,0.07743997
5787.0,-0.0003531282,1.067599,0.1026603
5788.0,0.000342413,1.064056,0.12075
5789.0,0.001006327,1.062405,0.1303288
5790.0,0.001590444,1.063062,0.1308228
5791.0,0.002058152,1.066187,0.1226714
5792.0,0.002382938,1.069559,0.106053
5793.0,0.002548359,1.073102,0.08196696
5794.0,0.002541101,1.07549,0.05121171
5795.0,0.002356263,1.077245,0.01625916
5796.0,0.002000682,1.077679,-0.01969721
5797.0,0.00149495,1.075784,-0.05396888
5798.0,0.0008761972,1.07159,-0.08380932
5799.0,0.0001932283,1.06664,-0.1074716
5800.0,-0.0004998848,1.063377,-0.1237446
5801.0,-0.001149036,1.062135,-0.1312455
5802.0,-0.001709173,1.063515,-0.1297005
5803.0,-0.002145746,1.066909,-0.1195443
5804.0,-0.002435112,1.070344,-0.1011066
5805.0,-0.002561822,1.073973,-0.07545306
5806.0,-0.002514052,1.076014,-0.04345711
5807.0,-0.002289242,1.077524,-0.008007716
5808.0,-0.001897045,1.077195,0.02778457
5809.0,-0.001361607,1.074902,0.06126689
5810.0,-0.0007232612,1.070483,0.08982293
5811.0,-3.277272e-05,1.06585,0.1119327
5812.0,0.0006542833,1.062919,0.1262346
5813.0,0.001286348,1.062165,0.1316206
5814.0,0.001820899,1.064183,0.1281417
5815.0,0.00222548,1.067692,0.1160131
5816.0,0.002478733,1.071279,0.09575416
5817.0,0.002565742,1.074593,0.06853565
5818.0,0.002476915,1.076446,0.03546367
5819.0,0.00221229,1.077777,-0.0003050317
5820.0,0.001784447,1.076896,-0.03579991
5821.0,0.001221573,1.073973,-0.06830239
5822.0,0.0005664697,1.069291,-0.09551176
5823.0,-0.0001277447,1.065037,-0.1159689
5824.0,-0.000806627,1.062658,-0.1282934
5825.0,-0.001419938,1.062409,-0.1315964
5826.0,-0.001927278,1.06502,-0.1261237
5827.0,-0.002298368,1.068409,-0.1120625
5828.0,-0.002514754,1.072005,-0.0901141
5829.0,-0.002561713,1.07501,-0.06132162
5830.0,-0.002431791,1.076824,-0.02734941
5831.0,-0.002127957,1.077987,0.008588459
5832.0,-0.001665864,1.076569,0.04366069
5833.0,-0.00107766,1.072932,0.07510489
5834.0,-0.0004089153,1.068024,0.1008629
5835.0,0.0002869983,1.064286,0.1196422
5836.0,0.0009557581,1.062457,0.1299653
5837.0,0.001548021,1.062874,0.1311256
5838.0,0.002026192,1.065884,0.1236509
5839.0,0.002363003,1.069216,0.1076857
5840.0,0.002541711,1.072783,0.08415985
5841.0,0.002548714,1.075357,0.05393443
5842.0,0.002378328,1.077207,0.01918972
5843.0,0.002036078,1.077842,-0.01681505
5844.0,0.001541214,1.076009,-0.05135443
5845.0,0.0009296946,1.07189,-0.08163209
5846.0,0.0002496703,1.066937,-0.1058556
5847.0,-0.0004448214,1.063608,-0.1227613
5848.0,-0.001099396,1.062231,-0.1309631
5849.0,-0.001668027,1.063328,-0.1301436
5850.0,-0.002115621,1.066665,-0.1206919
5851.0,-0.002417615,1.070024,-0.102922
5852.0,-0.002558245,1.073647,-0.07781652
5853.0,-0.002524754,1.075841,-0.04618734
5854.0,-0.002313768,1.077449,-0.01088988
5855.0,-0.001934206,1.077353,0.02496008
5856.0,-0.001408983,1.075209,0.05872089
5857.0,-0.0007773431,1.070883,0.08773969
5858.0,-8.924272e-05,1.066132,0.1104011
5859.0,0.0006001969,1.06305,0.1254006
5860.0,0.001238533,1.062102,0.1315484
5861.0,0.001782357,1.063914,0.1287428
5862.0,0.002198424,1.067394,0.1173152
5863.0,0.002464557,1.070956,0.09769077
5864.0,0.002565666,1.074429,0.07102152
5865.0,0.002491407,1.076342,0.03831589
5866.0,0.002240838,1.077708,0.002638258
5867.0,0.001825482,1.076979,-0.03297486
5868.0,0.001272136,1.074299,-0.06583479
5869.0,0.0006226685,1.069715,-0.09352029
5870.0,-7.040979e-05,1.065334,-0.1145644
5871.0,-0.0007523803,1.062731,-0.1276127
5872.0,-0.001372642,1.062287,-0.1316522
5873.0,-0.001889757,1.064705,-0.1268654
5874.0,-0.00227263,1.068167,-0.1134564
5875.0,-0.002502013,1.071733,-0.09211589
5876.0,-0.002563247,1.074824,-0.06390546
5877.0,-0.002448034,1.076648,-0.03024661
5878.0,-0.002158131,1.077959,0.005658758
5879.0,-0.001707888,1.076749,0.04092418
5880.0,-0.001128257,1.073315,0.07274258
5881.0,-0.0004641371,1.068432,0.09900803
5882.0,0.0002314431,1.064485,0.1184069
5883.0,0.0009040345,1.06253,0.1294303
5884.0,0.001503861,1.062721,0.1313236
5885.0,0.001992381,1.065597,0.1245679
5886.0,0.002341434,1.068841,0.1093035
5887.0,0.00253365,1.072382,0.08632687
5888.0,0.002554812,1.075185,0.05658504
5889.0,0.002398605,1.077126,0.02207153
5890.0,0.00206968,1.077982,-0.01392428
5891.0,0.001586098,1.0762,-0.04866702
5892.0,0.0009825002,1.072161,-0.0793638
5893.0,0.0003061632,1.067233,-0.1041374
5894.0,-0.000388981,1.063825,-0.1216735
5895.0,-0.001048688,1.062329,-0.1306161
5896.0,-0.001625757,1.063169,-0.1305214
5897.0,-0.002084341,1.066394,-0.121781
5898.0,-0.002398765,1.069757,-0.104638
5899.0,-0.002552881,1.073361,-0.08007503
5900.0,-0.002533614,1.075655,-0.04891025
5901.0,-0.002336876,1.077291,-0.0138184
5902.0,-0.001970416,1.077476,0.02209678
5903.0,-0.001455775,1.075502,0.05614195
5904.0,-0.0008310869,1.071296,0.08561393
5905.0,-0.0001457314,1.066419,0.1088064
5906.0,0.0005457915,1.063206,0.1245056
5907.0,0.001190101,1.062062,0.1313999
5908.0,0.001742843,1.063657,0.1292704
5909.0,0.002170072,1.067112,0.1185391
5910.0,0.002448832,1.070634,0.09954659
5911.0,0.002563786,1.07422,0.07342306
5912.0,0.002503885,1.076148,0.04111089
5913.0,0.002267332,1.077575,0.005554317
5914.0,0.001864532,1.077075,-0.030164
5915.0,0.001320827,1.07464,-0.06336995
5916.0,0.0006772047,1.070145,-0.0915223
5917.0,-1.458694e-05,1.065618,-0.113148
5918.0,-0.0006993758,1.062807,-0.1268815
5919.0,-0.001326098,1.062205,-0.1316407
5920.0,-0.001852598,1.064442,-0.1275457
5921.0,-0.002247108,1.067927,-0.1148247
5922.0,-0.002489374,1.071461,-0.09407928
5923.0,-0.002564596,1.074663,-0.06641046
5924.0,-0.002463591,1.076538,-0.0330374
5925.0,-0.002187176,1.07788,0.002804431
5926.0,-0.001748836,1.076862,0.03819611
5927.0,-0.001178114,1.07368,0.07037116
5928.0,-0.0005187465,1.06888,0.09715193
5929.0,0.0001761585,1.064767,0.1171194
5930.0,0.0008521415,1.062593,0.1288278
5931.0,0.001459186,1.062564,0.1314737
5932.0,0.001957831,1.065306,0.12542
5933.0,0.002318787,1.068601,0.1108183
5934.0,0.002524062,1.072174,0.08837858
5935.0,0.002558997,1.075137,0.059123
5936.0,0.002416762,1.076986,0.02489592
5937.0,0.002101204,1.078,-0.01107088
5938.0,0.001629048,1.076388,-0.0459929
5939.0,0.001033574,1.072573,-0.07710458
