Time       	Cm           	Cd           	Cl           	Cl(f)        	Cl(r) 
5.678000e+03	2.123260e-03	1.077981e+00	-9.024159e-03	-2.388819e-03	-6.635339e-03
5.679000e+03	1.659402e-03	1.076536e+00	-4.406755e-02	-2.037437e-02	-2.369318e-02
5.680000e+03	1.069921e-03	1.072878e+00	-7.545531e-02	-3.665773e-02	-3.879758e-02
5.681000e+03	4.005077e-04	1.067973e+00	-1.011373e-01	-5.016815e-02	-5.096917e-02
5.682000e+03	-2.953930e-04	1.064262e+00	-1.198163e-01	-6.020356e-02	-5.961278e-02
5.683000e+03	-9.634717e-04	1.062448e+00	-1.300284e-01	-6.597770e-02	-6.405075e-02
5.684000e+03	-1.554525e-03	1.062895e+00	-1.310827e-01	-6.709586e-02	-6.398681e-02
5.685000e+03	-2.031118e-03	1.065925e+00	-1.235056e-01	-6.378392e-02	-5.972169e-02
5.686000e+03	-2.366111e-03	1.069272e+00	-1.074416e-01	-5.608692e-02	-5.135469e-02
5.687000e+03	-2.542827e-03	1.072842e+00	-8.383259e-02	-4.445912e-02	-3.937347e-02
5.688000e+03	-2.547708e-03	1.075384e+00	-5.352897e-02	-2.931219e-02	-2.421678e-02
5.689000e+03	-2.375169e-03	1.077215e+00	-1.875031e-02	-1.175032e-02	-6.999986e-03
5.690000e+03	-2.030914e-03	1.077823e+00	1.724983e-02	6.594003e-03	1.065583e-02
5.691000e+03	-1.534405e-03	1.075980e+00	5.175022e-02	2.434070e-02	2.740951e-02
5.692000e+03	-9.217889e-04	1.071847e+00	8.196160e-02	4.005901e-02	4.190259e-02
5.693000e+03	-2.413179e-04	1.066891e+00	1.060996e-01	5.280849e-02	5.329112e-02
5.694000e+03	4.530049e-04	1.063575e+00	1.229162e-01	6.191110e-02	6.100509e-02
5.695000e+03	1.106821e-03	1.062220e+00	1.310136e-01	6.661364e-02	6.440000e-02
5.696000e+03	1.674223e-03	1.063360e+00	1.300834e-01	6.671591e-02	6.336747e-02
5.697000e+03	2.120184e-03	1.066706e+00	1.205241e-01	6.238224e-02	5.814187e-02
5.698000e+03	2.420294e-03	1.070072e+00	1.026552e-01	5.374790e-02	4.890731e-02
5.699000e+03	2.558846e-03	1.073695e+00	7.746874e-02	4.129322e-02	3.617553e-02
5.700000e+03	2.523197e-03	1.075875e+00	4.577779e-02	2.541209e-02	2.036570e-02
5.701000e+03	2.310094e-03	1.077472e+00	1.045403e-02	7.537108e-03	2.916921e-03
5.702000e+03	1.928617e-03	1.077328e+00	-2.538303e-02	-1.076290e-02	-1.462013e-02
5.703000e+03	1.401850e-03	1.075161e+00	-5.910230e-02	-2.814930e-02	-3.095300e-02
5.704000e+03	7.691755e-04	1.070826e+00	-8.805736e-02	-4.325951e-02	-4.479786e-02
5.705000e+03	8.065237e-05	1.066099e+00	-1.106405e-01	-5.523961e-02	-5.540092e-02
5.706000e+03	-6.084679e-04	1.063038e+00	-1.255322e-01	-6.337457e-02	-6.215763e-02
5.707000e+03	-1.245856e-03	1.062115e+00	-1.315618e-01	-6.702677e-02	-6.453506e-02
5.708000e+03	-1.788275e-03	1.063954e+00	-1.286548e-01	-6.611565e-02	-6.253910e-02
5.709000e+03	-2.202632e-03	1.067432e+00	-1.171268e-01	-6.076602e-02	-5.636076e-02
5.710000e+03	-2.466857e-03	1.070999e+00	-9.740722e-02	-5.117047e-02	-4.623675e-02
5.711000e+03	-2.565884e-03	1.074456e+00	-7.065627e-02	-3.789402e-02	-3.276225e-02
5.712000e+03	-2.489469e-03	1.076367e+00	-3.789306e-02	-2.143600e-02	-1.645706e-02
5.713000e+03	-2.236795e-03	1.077728e+00	-2.197610e-03	-3.335600e-03	1.137990e-03
5.714000e+03	-1.819541e-03	1.076973e+00	3.340263e-02	1.488178e-02	1.852086e-02
5.715000e+03	-1.264732e-03	1.074251e+00	6.620938e-02	3.183996e-02	3.436942e-02
5.716000e+03	-6.144061e-04	1.069647e+00	9.381942e-02	4.629530e-02	4.752412e-02
5.717000e+03	7.882493e-05	1.065283e+00	1.147717e-01	5.746467e-02	5.730702e-02
5.718000e+03	7.603246e-04	1.062719e+00	1.277143e-01	6.461746e-02	6.309681e-02
5.719000e+03	1.379585e-03	1.062307e+00	1.316498e-01	6.720449e-02	6.444532e-02
5.720000e+03	1.895309e-03	1.064761e+00	1.267648e-01	6.527769e-02	6.148707e-02
5.721000e+03	2.276476e-03	1.068217e+00	1.132548e-01	5.890386e-02	5.435091e-02
5.722000e+03	2.503941e-03	1.071778e+00	9.182072e-02	4.841430e-02	4.340642e-02
5.723000e+03	2.563043e-03	1.074845e+00	6.352425e-02	3.432517e-02	2.919908e-02
5.724000e+03	2.445642e-03	1.076664e+00	2.982177e-02	1.735653e-02	1.246524e-02
5.725000e+03	2.153678e-03	1.077968e+00	-6.089669e-03	-8.911560e-04	-5.198513e-03
5.726000e+03	1.701665e-03	1.076726e+00	-4.133020e-02	-1.896344e-02	-2.236677e-02
5.727000e+03	1.120704e-03	1.073261e+00	-7.309689e-02	-3.542774e-02	-3.766915e-02
5.728000e+03	4.558561e-04	1.068371e+00	-9.928949e-02	-4.918889e-02	-5.010060e-02
5.729000e+03	-2.398380e-04	1.064453e+00	-1.186003e-01	-5.953998e-02	-5.906031e-02
5.730000e+03	-9.119055e-04	1.062520e+00	-1.295190e-01	-6.567139e-02	-6.384757e-02
5.731000e+03	-1.510608e-03	1.062744e+00	-1.312977e-01	-6.715948e-02	-6.413826e-02
5.732000e+03	-1.997579e-03	1.065642e+00	-1.244355e-01	-6.421532e-02	-6.022016e-02
5.733000e+03	-2.344819e-03	1.068887e+00	-1.090699e-01	-5.687975e-02	-5.219011e-02
5.734000e+03	-2.535050e-03	1.072429e+00	-8.601105e-02	-4.554057e-02	-4.047047e-02
5.735000e+03	-2.554129e-03	1.075203e+00	-5.619572e-02	-3.065199e-02	-2.554373e-02
5.736000e+03	-2.395825e-03	1.077150e+00	-2.164468e-02	-1.321817e-02	-8.426514e-03
5.737000e+03	-2.064928e-03	1.077970e+00	1.435013e-02	5.110136e-03	9.239993e-03
5.738000e+03	-1.579677e-03	1.076172e+00	4.906663e-02	2.295364e-02	2.611299e-02
5.739000e+03	-9.748928e-04	1.072104e+00	7.970161e-02	3.887591e-02	4.082570e-02
5.740000e+03	-2.979862e-04	1.067166e+00	1.043966e-01	5.190032e-02	5.249629e-02
5.741000e+03	3.970983e-04	1.063780e+00	1.218384e-01	6.131630e-02	6.052210e-02
5.742000e+03	1.056080e-03	1.062314e+00	1.306706e-01	6.639139e-02	6.427923e-02
5.743000e+03	1.631937e-03	1.063195e+00	1.304713e-01	6.686760e-02	6.360372e-02
5.744000e+03	2.088925e-03	1.066436e+00	1.216253e-01	6.290158e-02	5.872373e-02
5.745000e+03	2.401532e-03	1.069794e+00	1.043909e-01	5.459699e-02	4.979393e-02
5.746000e+03	2.553669e-03	1.073400e+00	7.974709e-02	4.242721e-02	3.731988e-02
5.747000e+03	2.532308e-03	1.075681e+00	4.851274e-02	2.678868e-02	2.172406e-02
5.748000e+03	2.333487e-03	1.077301e+00	1.339427e-02	9.030621e-03	4.363647e-03
5.749000e+03	1.965113e-03	1.077444e+00	-2.251491e-02	-9.292344e-03	-1.322257e-02
5.750000e+03	1.448895e-03	1.075453e+00	-5.652158e-02	-2.681189e-02	-2.970969e-02
5.751000e+03	8.231458e-04	1.071242e+00	-8.593011e-02	-4.214191e-02	-4.378820e-02
5.752000e+03	1.373362e-04	1.066386e+00	-1.090460e-01	-5.438564e-02	-5.466031e-02
5.753000e+03	-5.539150e-04	1.063184e+00	-1.246423e-01	-6.287506e-02	-6.176723e-02
5.754000e+03	-1.197353e-03	1.062059e+00	-1.314258e-01	-6.691026e-02	-6.451555e-02
5.755000e+03	-1.748766e-03	1.063686e+00	-1.291933e-01	-6.634542e-02	-6.284788e-02
5.756000e+03	-2.174330e-03	1.067152e+00	-1.183597e-01	-6.135416e-02	-5.700550e-02
5.757000e+03	-2.451237e-03	1.070683e+00	-9.927664e-02	-5.208956e-02	-4.718708e-02
5.758000e+03	-2.564182e-03	1.074252e+00	-7.307391e-02	-3.910114e-02	-3.397278e-02
5.759000e+03	-2.502198e-03	1.076174e+00	-4.070250e-02	-2.285345e-02	-1.784905e-02
5.760000e+03	-2.263593e-03	1.077593e+00	-5.124539e-03	-4.825862e-03	-2.986769e-04
5.761000e+03	-1.858943e-03	1.077060e+00	3.057818e-02	1.343015e-02	1.714803e-02
5.762000e+03	-1.313821e-03	1.074593e+00	6.373322e-02	3.055279e-02	3.318043e-02
5.763000e+03	-6.693212e-04	1.070082e+00	9.181476e-02	4.523806e-02	4.657670e-02
5.764000e+03	2.264657e-05	1.065575e+00	1.133547e-01	5.669998e-02	5.665469e-02
5.765000e+03	7.070298e-04	1.062794e+00	1.269907e-01	6.420238e-02	6.278832e-02
5.766000e+03	1.332849e-03	1.062217e+00	1.316480e-01	6.715682e-02	6.449113e-02
5.767000e+03	1.858009e-03	1.064481e+00	1.274495e-01	6.558277e-02	6.186675e-02
5.768000e+03	2.250823e-03	1.067955e+00	1.146252e-01	5.956345e-02	5.506180e-02
5.769000e+03	2.491211e-03	1.071486e+00	9.379714e-02	4.938978e-02	4.440736e-02
5.770000e+03	2.564408e-03	1.074676e+00	6.605068e-02	3.558975e-02	3.046093e-02
5.771000e+03	2.461318e-03	1.076558e+00	3.262948e-02	1.877606e-02	1.385342e-02
5.772000e+03	2.182897e-03	1.077895e+00	-3.224435e-03	5.706795e-04	-3.795114e-03
5.773000e+03	1.742778e-03	1.076846e+00	-3.859762e-02	-1.755603e-02	-2.104159e-02
5.774000e+03	1.170735e-03	1.073622e+00	-7.071714e-02	-3.418783e-02	-3.652930e-02
5.775000e+03	5.106639e-04	1.068812e+00	-9.742560e-02	-4.820214e-02	-4.922347e-02
5.776000e+03	-1.843648e-04	1.064723e+00	-1.173131e-01	-5.884092e-02	-5.847219e-02
5.777000e+03	-8.598612e-04	1.062584e+00	-1.289201e-01	-6.531993e-02	-6.360021e-02
5.778000e+03	-1.465844e-03	1.062589e+00	-1.314528e-01	-6.719226e-02	-6.426057e-02
5.779000e+03	-1.962987e-03	1.065351e+00	-1.252944e-01	-6.461020e-02	-6.068422e-02
5.780000e+03	-2.322177e-03	1.068630e+00	-1.105963e-01	-5.762030e-02	-5.297595e-02
5.781000e+03	-2.525532e-03	1.072196e+00	-8.807676e-02	-4.656391e-02	-4.151285e-02
5.782000e+03	-2.558447e-03	1.075140e+00	-5.875085e-02	-3.193387e-02	-2.681698e-02
5.783000e+03	-2.414168e-03	1.077013e+00	-2.448061e-02	-1.465447e-02	-9.826138e-03
5.784000e+03	-2.096646e-03	1.078010e+00	1.149221e-02	3.649457e-03	7.842750e-03
5.785000e+03	-1.622802e-03	1.076359e+00	4.638955e-02	2.157197e-02	2.481758e-02
5.786000e+03	-1.026126e-03	1.072501e+00	7.743997e-02	3.769386e-02	3.974611e-02
5.787000e+03	-3.531282e-04	1.067599e+00	1.026603e-01	5.097705e-02	5.168330e-02
5.788000e+03	3.424130e-04	1.064056e+00	1.207500e-01	6.071739e-02	6.003257e-02
5.789000e+03	1.006327e-03	1.062405e+00	1.303288e-01	6.617072e-02	6.415806e-02
5.790000e+03	1.590444e-03	1.063062e+00	1.308228e-01	6.700183e-02	6.382095e-02
5.791000e+03	2.058152e-03	1.066187e+00	1.226714e-01	6.339387e-02	5.927756e-02
5.792000e+03	2.382938e-03	1.069559e+00	1.060530e-01	5.540944e-02	5.064356e-02
5.793000e+03	2.548359e-03	1.073102e+00	8.196696e-02	4.353184e-02	3.843512e-02
5.794000e+03	2.541101e-03	1.075490e+00	5.121171e-02	2.814696e-02	2.306475e-02
5.795000e+03	2.356263e-03	1.077245e+00	1.625916e-02	1.048584e-02	5.773319e-03
5.796000e+03	2.000682e-03	1.077679e+00	-1.969721e-02	-7.847922e-03	-1.184929e-02
5.797000e+03	1.494950e-03	1.075784e+00	-5.396888e-02	-2.548949e-02	-2.847939e-02
5.798000e+03	8.761972e-04	1.071590e+00	-8.380932e-02	-4.102846e-02	-4.278086e-02
5.799000e+03	1.932283e-04	1.066640e+00	-1.074716e-01	-5.354258e-02	-5.392904e-02
5.800000e+03	-4.998848e-04	1.063377e+00	-1.237446e-01	-6.237220e-02	-6.137243e-02
5.801000e+03	-1.149036e-03	1.062135e+00	-1.312455e-01	-6.677178e-02	-6.447371e-02
5.802000e+03	-1.709173e-03	1.063515e+00	-1.297005e-01	-6.655940e-02	-6.314105e-02
5.803000e+03	-2.145746e-03	1.066909e+00	-1.195443e-01	-6.191791e-02	-5.762642e-02
5.804000e+03	-2.435112e-03	1.070344e+00	-1.011066e-01	-5.298842e-02	-4.811820e-02
5.805000e+03	-2.561822e-03	1.073973e+00	-7.545306e-02	-4.028835e-02	-3.516471e-02
5.806000e+03	-2.514052e-03	1.076014e+00	-4.345711e-02	-2.424261e-02	-1.921450e-02
5.807000e+03	-2.289242e-03	1.077524e+00	-8.007716e-03	-6.293100e-03	-1.714616e-03
5.808000e+03	-1.897045e-03	1.077195e+00	2.778457e-02	1.199524e-02	1.578933e-02
5.809000e+03	-1.361607e-03	1.074902e+00	6.126689e-02	2.927184e-02	3.199505e-02
5.810000e+03	-7.232612e-04	1.070483e+00	8.982293e-02	4.418821e-02	4.563473e-02
5.811000e+03	-3.277272e-05	1.065850e+00	1.119327e-01	5.593356e-02	5.599911e-02
5.812000e+03	6.542833e-04	1.062919e+00	1.262346e-01	6.377156e-02	6.246300e-02
5.813000e+03	1.286348e-03	1.062165e+00	1.316206e-01	6.709663e-02	6.452394e-02
5.814000e+03	1.820899e-03	1.064183e+00	1.281417e-01	6.589176e-02	6.224996e-02
5.815000e+03	2.225480e-03	1.067692e+00	1.160131e-01	6.023204e-02	5.578108e-02
5.816000e+03	2.478733e-03	1.071279e+00	9.575416e-02	5.035581e-02	4.539835e-02
5.817000e+03	2.565742e-03	1.074593e+00	6.853565e-02	3.683357e-02	3.170208e-02
5.818000e+03	2.476915e-03	1.076446e+00	3.546367e-02	2.020875e-02	1.525492e-02
5.819000e+03	2.212290e-03	1.077777e+00	-3.050317e-04	2.059774e-03	-2.364806e-03
5.820000e+03	1.784447e-03	1.076896e+00	-3.579991e-02	-1.611551e-02	-1.968440e-02
5.821000e+03	1.221573e-03	1.073973e+00	-6.830239e-02	-3.292962e-02	-3.537277e-02
5.822000e+03	5.664697e-04	1.069291e+00	-9.551176e-02	-4.718941e-02	-4.832235e-02
5.823000e+03	-1.277447e-04	1.065037e+00	-1.159689e-01	-5.811219e-02	-5.785670e-02
5.824000e+03	-8.066270e-04	1.062658e+00	-1.282934e-01	-6.495334e-02	-6.334008e-02
5.825000e+03	-1.419938e-03	1.062409e+00	-1.315964e-01	-6.721812e-02	-6.437824e-02
5.826000e+03	-1.927278e-03	1.065020e+00	-1.261237e-01	-6.498914e-02	-6.113459e-02
5.827000e+03	-2.298368e-03	1.068409e+00	-1.120625e-01	-5.832963e-02	-5.373289e-02
5.828000e+03	-2.514754e-03	1.072005e+00	-9.011410e-02	-4.757181e-02	-4.254230e-02
5.829000e+03	-2.561713e-03	1.075010e+00	-6.132162e-02	-3.322253e-02	-2.809910e-02
5.830000e+03	-2.431791e-03	1.076824e+00	-2.734941e-02	-1.610650e-02	-1.124292e-02
5.831000e+03	-2.127957e-03	1.077987e+00	8.588459e-03	2.166273e-03	6.422186e-03
5.832000e+03	-1.665864e-03	1.076569e+00	4.366069e-02	2.016448e-02	2.349621e-02
5.833000e+03	-1.077660e-03	1.072932e+00	7.510489e-02	3.647478e-02	3.863010e-02
5.834000e+03	-4.089153e-04	1.068024e+00	1.008629e-01	5.002252e-02	5.084035e-02
5.835000e+03	2.869983e-04	1.064286e+00	1.196422e-01	6.010810e-02	5.953411e-02
5.836000e+03	9.557581e-04	1.062457e+00	1.299653e-01	6.593843e-02	6.402691e-02
5.837000e+03	1.548021e-03	1.062874e+00	1.311256e-01	6.711081e-02	6.401477e-02
5.838000e+03	2.026192e-03	1.065884e+00	1.236509e-01	6.385167e-02	5.979928e-02
5.839000e+03	2.363003e-03	1.069216e+00	1.076857e-01	5.620587e-02	5.147986e-02
5.840000e+03	2.541711e-03	1.072783e+00	8.415985e-02	4.462164e-02	3.953821e-02
5.841000e+03	2.548714e-03	1.075357e+00	5.393443e-02	2.951593e-02	2.441850e-02
5.842000e+03	2.378328e-03	1.077207e+00	1.918972e-02	1.197319e-02	7.216532e-03
5.843000e+03	2.036078e-03	1.077842e+00	-1.681505e-02	-6.371448e-03	-1.044360e-02
5.844000e+03	1.541214e-03	1.076009e+00	-5.135443e-02	-2.413600e-02	-2.721843e-02
5.845000e+03	9.296946e-04	1.071890e+00	-8.163209e-02	-3.988635e-02	-4.174574e-02
5.846000e+03	2.496703e-04	1.066937e+00	-1.058556e-01	-5.267813e-02	-5.317747e-02
5.847000e+03	-4.448214e-04	1.063608e+00	-1.227613e-01	-6.182545e-02	-6.093581e-02
5.848000e+03	-1.099396e-03	1.062231e+00	-1.309631e-01	-6.658094e-02	-6.438215e-02
5.849000e+03	-1.668027e-03	1.063328e+00	-1.301436e-01	-6.673984e-02	-6.340378e-02
5.850000e+03	-2.115621e-03	1.066665e+00	-1.206919e-01	-6.246157e-02	-5.823033e-02
5.851000e+03	-2.417615e-03	1.070024e+00	-1.029220e-01	-5.387859e-02	-4.904336e-02
5.852000e+03	-2.558245e-03	1.073647e+00	-7.781652e-02	-4.146651e-02	-3.635001e-02
5.853000e+03	-2.524754e-03	1.075841e+00	-4.618734e-02	-2.561842e-02	-2.056891e-02
5.854000e+03	-2.313768e-03	1.077449e+00	-1.088988e-02	-7.758710e-03	-3.131175e-03
5.855000e+03	-1.934206e-03	1.077353e+00	2.496008e-02	1.054583e-02	1.441425e-02
5.856000e+03	-1.408983e-03	1.075209e+00	5.872089e-02	2.795146e-02	3.076943e-02
5.857000e+03	-7.773431e-04	1.070883e+00	8.773969e-02	4.309250e-02	4.464719e-02
5.858000e+03	-8.924272e-05	1.066132e+00	1.104011e-01	5.511131e-02	5.528980e-02
5.859000e+03	6.001969e-04	1.063050e+00	1.254006e-01	6.330047e-02	6.210008e-02
5.860000e+03	1.238533e-03	1.062102e+00	1.315484e-01	6.701271e-02	6.453565e-02
5.861000e+03	1.782357e-03	1.063914e+00	1.287428e-01	6.615375e-02	6.258904e-02
5.862000e+03	2.198424e-03	1.067394e+00	1.173152e-01	6.085601e-02	5.645916e-02
5.863000e+03	2.464557e-03	1.070956e+00	9.769077e-02	5.130994e-02	4.638083e-02
5.864000e+03	2.565666e-03	1.074429e+00	7.102152e-02	3.807643e-02	3.294509e-02
5.865000e+03	2.491407e-03	1.076342e+00	3.831589e-02	2.164935e-02	1.666654e-02
5.866000e+03	2.240838e-03	1.077708e+00	2.638258e-03	3.559966e-03	-9.217085e-04
5.867000e+03	1.825482e-03	1.076979e+00	-3.297486e-02	-1.466195e-02	-1.831291e-02
5.868000e+03	1.272136e-03	1.074299e+00	-6.583479e-02	-3.164526e-02	-3.418953e-02
5.869000e+03	6.226685e-04	1.069715e+00	-9.352029e-02	-4.613747e-02	-4.738281e-02
5.870000e+03	-7.040979e-05	1.065334e+00	-1.145644e-01	-5.735260e-02	-5.721178e-02
5.871000e+03	-7.523803e-04	1.062731e+00	-1.276127e-01	-6.455875e-02	-6.305399e-02
5.872000e+03	-1.372642e-03	1.062287e+00	-1.316522e-01	-6.719874e-02	-6.445346e-02
5.873000e+03	-1.889757e-03	1.064705e+00	-1.268654e-01	-6.532245e-02	-6.154293e-02
5.874000e+03	-2.272630e-03	1.068167e+00	-1.134564e-01	-5.900081e-02	-5.445555e-02
5.875000e+03	-2.502013e-03	1.071733e+00	-9.211589e-02	-4.855996e-02	-4.355593e-02
5.876000e+03	-2.563247e-03	1.074824e+00	-6.390546e-02	-3.451598e-02	-2.938948e-02
5.877000e+03	-2.448034e-03	1.076648e+00	-3.024661e-02	-1.757134e-02	-1.267527e-02
5.878000e+03	-2.158131e-03	1.077959e+00	5.658758e-03	6.712481e-04	4.987510e-03
5.879000e+03	-1.707888e-03	1.076749e+00	4.092418e-02	1.875420e-02	2.216998e-02
5.880000e+03	-1.128257e-03	1.073315e+00	7.274258e-02	3.524303e-02	3.749955e-02
5.881000e+03	-4.641371e-04	1.068432e+00	9.900803e-02	4.903988e-02	4.996815e-02
5.882000e+03	2.314431e-04	1.064485e+00	1.184069e-01	5.943489e-02	5.897200e-02
5.883000e+03	9.040345e-04	1.062530e+00	1.294303e-01	6.561917e-02	6.381110e-02
5.884000e+03	1.503861e-03	1.062721e+00	1.313236e-01	6.716567e-02	6.415795e-02
5.885000e+03	1.992381e-03	1.065597e+00	1.245679e-01	6.427634e-02	6.029158e-02
5.886000e+03	2.341434e-03	1.068841e+00	1.093035e-01	5.699319e-02	5.231032e-02
5.887000e+03	2.533650e-03	1.072382e+00	8.632687e-02	4.569709e-02	4.062979e-02
5.888000e+03	2.554812e-03	1.075185e+00	5.658504e-02	3.084733e-02	2.573771e-02
5.889000e+03	2.398605e-03	1.077126e+00	2.207153e-02	1.343437e-02	8.637159e-03
5.890000e+03	2.069680e-03	1.077982e+00	-1.392428e-02	-4.892461e-03	-9.031820e-03
5.891000e+03	1.586098e-03	1.076200e+00	-4.866702e-02	-2.274741e-02	-2.591961e-02
5.892000e+03	9.825002e-04	1.072161e+00	-7.936380e-02	-3.869940e-02	-4.066440e-02
5.893000e+03	3.061632e-04	1.067233e+00	-1.041374e-01	-5.176253e-02	-5.237486e-02
5.894000e+03	-3.889810e-04	1.063825e+00	-1.216735e-01	-6.122571e-02	-6.044775e-02
5.895000e+03	-1.048688e-03	1.062329e+00	-1.306161e-01	-6.635673e-02	-6.425936e-02
5.896000e+03	-1.625757e-03	1.063169e+00	-1.305214e-01	-6.688645e-02	-6.363493e-02
5.897000e+03	-2.084341e-03	1.066394e+00	-1.217810e-01	-6.297483e-02	-5.880615e-02
5.898000e+03	-2.398765e-03	1.069757e+00	-1.046380e-01	-5.471775e-02	-4.992022e-02
5.899000e+03	-2.552881e-03	1.073361e+00	-8.007503e-02	-4.259040e-02	-3.748463e-02
5.900000e+03	-2.533614e-03	1.075655e+00	-4.891025e-02	-2.698874e-02	-2.192151e-02
5.901000e+03	-2.336876e-03	1.077291e+00	-1.381840e-02	-9.246074e-03	-4.572322e-03
5.902000e+03	-1.970416e-03	1.077476e+00	2.209678e-02	9.077975e-03	1.301881e-02
5.903000e+03	-1.455775e-03	1.075502e+00	5.614195e-02	2.661520e-02	2.952675e-02
5.904000e+03	-8.310869e-04	1.071296e+00	8.561393e-02	4.197588e-02	4.363805e-02
5.905000e+03	-1.457314e-04	1.066419e+00	1.088064e-01	5.425746e-02	5.454893e-02
5.906000e+03	5.457915e-04	1.063206e+00	1.245056e-01	6.279861e-02	6.170703e-02
5.907000e+03	1.190101e-03	1.062062e+00	1.313999e-01	6.689005e-02	6.450985e-02
5.908000e+03	1.742843e-03	1.063657e+00	1.292704e-01	6.637804e-02	6.289236e-02
5.909000e+03	2.170072e-03	1.067112e+00	1.185391e-01	6.143963e-02	5.709949e-02
5.910000e+03	2.448832e-03	1.070634e+00	9.954659e-02	5.222213e-02	4.732446e-02
5.911000e+03	2.563786e-03	1.074220e+00	7.342306e-02	3.927532e-02	3.414775e-02
5.912000e+03	2.503885e-03	1.076148e+00	4.111089e-02	2.305933e-02	1.805156e-02
5.913000e+03	2.267332e-03	1.077575e+00	5.554317e-03	5.044491e-03	5.098264e-04
5.914000e+03	1.864532e-03	1.077075e+00	-3.016400e-02	-1.321747e-02	-1.694653e-02
5.915000e+03	1.320827e-03	1.074640e+00	-6.336995e-02	-3.036415e-02	-3.300580e-02
5.916000e+03	6.772047e-04	1.070145e+00	-9.152230e-02	-4.508395e-02	-4.643836e-02
5.917000e+03	-1.458694e-05	1.065618e+00	-1.131480e-01	-5.658859e-02	-5.655941e-02
5.918000e+03	-6.993758e-04	1.062807e+00	-1.268815e-01	-6.414014e-02	-6.274139e-02
5.919000e+03	-1.326098e-03	1.062205e+00	-1.316407e-01	-6.714645e-02	-6.449426e-02
5.920000e+03	-1.852598e-03	1.064442e+00	-1.275457e-01	-6.562546e-02	-6.192027e-02
5.921000e+03	-2.247108e-03	1.067927e+00	-1.148247e-01	-5.965946e-02	-5.516525e-02
5.922000e+03	-2.489374e-03	1.071461e+00	-9.407928e-02	-4.952901e-02	-4.455026e-02
5.923000e+03	-2.564596e-03	1.074663e+00	-6.641046e-02	-3.576983e-02	-3.064064e-02
5.924000e+03	-2.463591e-03	1.076538e+00	-3.303740e-02	-1.898229e-02	-1.405511e-02
5.925000e+03	-2.187176e-03	1.077880e+00	2.804431e-03	-7.849599e-04	3.589391e-03
5.926000e+03	-1.748836e-03	1.076862e+00	3.819611e-02	1.734922e-02	2.084689e-02
5.927000e+03	-1.178114e-03	1.073680e+00	7.037116e-02	3.400747e-02	3.636369e-02
5.928000e+03	-5.187465e-04	1.068880e+00	9.715193e-02	4.805722e-02	4.909471e-02
5.929000e+03	1.761585e-04	1.064767e+00	1.171194e-01	5.873588e-02	5.838356e-02
5.930000e+03	8.521415e-04	1.062593e+00	1.288278e-01	6.526604e-02	6.356176e-02
5.931000e+03	1.459186e-03	1.062564e+00	1.314737e-01	6.719602e-02	6.427765e-02
5.932000e+03	1.957831e-03	1.065306e+00	1.254200e-01	6.466785e-02	6.075219e-02
5.933000e+03	2.318787e-03	1.068601e+00	1.108183e-01	5.772792e-02	5.309035e-02
5.934000e+03	2.524062e-03	1.072174e+00	8.837858e-02	4.671335e-02	4.166523e-02
5.935000e+03	2.558997e-03	1.075137e+00	5.912300e-02	3.212050e-02	2.700250e-02
5.936000e+03	2.416762e-03	1.076986e+00	2.489592e-02	1.486472e-02	1.003120e-02
5.937000e+03	2.101204e-03	1.078000e+00	-1.107088e-02	-3.434236e-03	-7.636644e-03
5.938000e+03	1.629048e-03	1.076388e+00	-4.599290e-02	-2.136740e-02	-2.462550e-02
5.939000e+03	1.033574e-03	1.072573e+00	-7.710458e-02	-3.751871e-02	-3.958586e-02
5.940000e+03	3.611504e-04	1.067671e+00	-1.024060e-01	-5.084183e-02	-5.156413e-02
5.941000e+03	-3.344833e-04	1.064097e+00	-1.205969e-01	-6.063291e-02	-5.996394e-02
5.942000e+03	-9.991210e-04	1.062415e+00	-1.302822e-01	-6.614022e-02	-6.414198e-02
5.943000e+03	-1.584415e-03	1.063033e+00	-1.308684e-01	-6.701864e-02	-6.384981e-02
5.944000e+03	-2.053630e-03	1.066141e+00	-1.228157e-01	-6.346147e-02	-5.935421e-02
5.945000e+03	-2.380155e-03	1.069516e+00	-1.062915e-01	-5.552589e-02	-5.076558e-02
5.946000e+03	-2.547511e-03	1.073063e+00	-8.228822e-02	-4.369162e-02	-3.859660e-02
5.947000e+03	-2.542344e-03	1.075474e+00	-5.160999e-02	-2.834734e-02	-2.326265e-02
5.948000e+03	-2.359616e-03	1.077241e+00	-1.668491e-02	-1.070207e-02	-5.982841e-03
5.949000e+03	-2.005961e-03	1.077712e+00	1.928132e-02	7.634698e-03	1.164662e-02
5.950000e+03	-1.501783e-03	1.075829e+00	5.359488e-02	2.529566e-02	2.829923e-02
5.951000e+03	-8.840620e-04	1.071636e+00	8.349653e-02	4.086420e-02	4.263232e-02
5.952000e+03	-2.015244e-04	1.066679e+00	1.072377e-01	5.341735e-02	5.382040e-02
5.953000e+03	4.918224e-04	1.063411e+00	1.236071e-01	6.229536e-02	6.131171e-02
5.954000e+03	1.141796e-03	1.062152e+00	1.312130e-01	6.674830e-02	6.446471e-02
5.955000e+03	1.703225e-03	1.063496e+00	1.297747e-01	6.659059e-02	6.318414e-02
5.956000e+03	2.141445e-03	1.066877e+00	1.197199e-01	6.200141e-02	5.771852e-02
